Date_time,Temp,RH,HOBO,Date,Time
11/6/2017 5:00:00,22.321,100,1,17-11-06,5:00
11/6/2017 5:15:00,22.321,100,1,17-11-06,5:15
11/6/2017 5:30:00,22.321,100,1,17-11-06,5:30
11/6/2017 20:15:00,22.321,100,1,17-11-06,20:15
11/7/2017 11:15:00,22.321,100,1,17-11-07,11:15
11/7/2017 11:30:00,22.321,100,1,17-11-07,11:30
11/7/2017 17:30:00,22.321,100,1,17-11-07,17:30
11/9/2017 9:45:00,22.321,100,1,17-11-09,9:45
11/5/2017 0:45:00,22.321,98.579,2,17-11-05,0:45
11/5/2017 14:00:00,22.321,99.887,2,17-11-05,14:00
11/7/2017 0:30:00,22.321,100,2,17-11-07,0:30
11/8/2017 23:00:00,22.321,100,2,17-11-08,23:00
11/5/2017 3:45:00,22.321,98.632,3,17-11-05,3:45
11/5/2017 16:15:00,22.321,99.835,3,17-11-05,16:15
11/6/2017 7:15:00,22.321,100,3,17-11-06,7:15
11/6/2017 15:15:00,22.321,100,3,17-11-06,15:15
11/7/2017 9:00:00,22.321,100,3,17-11-07,9:00
11/9/2017 8:45:00,22.321,100,3,17-11-09,8:45
11/4/2017 18:45:00,22.321,95.407,4,17-11-04,18:45
11/4/2017 19:00:00,22.321,95.46,4,17-11-04,19:00
11/6/2017 14:45:00,22.321,92.863,4,17-11-06,14:45
11/7/2017 14:00:00,22.321,92.296,4,17-11-07,14:00
11/8/2017 1:00:00,22.321,91.999,4,17-11-08,1:00
11/8/2017 23:30:00,22.321,92.296,4,17-11-08,23:30
11/10/2017 12:00:00,22.321,64.877,4,17-11-10,12:00
11/10/2017 14:45:00,22.321,67.659,4,17-11-10,14:45
11/8/2017 3:45:00,22.321,81.778,6,17-11-08,3:45
12/2/2017 10:45:00,22.321,74.422,6,17-12-02,10:45
11/10/2017 10:30:00,22.321,59.413,7,17-11-10,10:30
11/12/2017 15:45:00,22.321,67.629,7,17-11-12,15:45
11/18/2017 17:30:00,22.321,85.669,7,17-11-18,17:30
11/25/2017 14:30:00,22.321,41.884,7,17-11-25,14:30
11/28/2017 10:00:00,22.321,50.993,7,17-11-28,10:00
11/6/2017 1:15:00,22.345,100,1,17-11-06,1:15
11/6/2017 1:30:00,22.345,100,1,17-11-06,1:30
11/6/2017 1:45:00,22.345,100,1,17-11-06,1:45
11/6/2017 2:00:00,22.345,100,1,17-11-06,2:00
11/6/2017 2:15:00,22.345,100,1,17-11-06,2:15
11/6/2017 2:30:00,22.345,100,1,17-11-06,2:30
11/6/2017 2:45:00,22.345,100,1,17-11-06,2:45
11/6/2017 3:00:00,22.345,100,1,17-11-06,3:00
11/6/2017 3:15:00,22.345,100,1,17-11-06,3:15
11/6/2017 3:30:00,22.345,100,1,17-11-06,3:30
11/6/2017 3:45:00,22.345,100,1,17-11-06,3:45
11/6/2017 4:00:00,22.345,100,1,17-11-06,4:00
11/6/2017 20:30:00,22.345,100,1,17-11-06,20:30
11/7/2017 11:00:00,22.345,100,1,17-11-07,11:00
11/7/2017 17:45:00,22.345,100,1,17-11-07,17:45
11/6/2017 2:45:00,22.345,100,2,17-11-06,2:45
12/2/2017 12:00:00,22.345,74.774,2,17-12-02,12:00
11/7/2017 14:15:00,22.345,100,3,17-11-07,14:15
11/9/2017 8:30:00,22.345,100,3,17-11-09,8:30
11/4/2017 18:30:00,22.345,95.36,4,17-11-04,18:30
11/5/2017 20:30:00,22.345,93.648,4,17-11-05,20:30
11/6/2017 3:00:00,22.345,90.459,6,17-11-06,3:00
11/7/2017 3:45:00,22.345,85.174,6,17-11-07,3:45
11/9/2017 2:30:00,22.345,79.259,6,17-11-09,2:30
11/10/2017 14:30:00,22.345,68.466,6,17-11-10,14:30
11/10/2017 15:00:00,22.345,64.55,7,17-11-10,15:00
11/12/2017 15:30:00,22.345,66.679,7,17-11-12,15:30
11/20/2017 13:45:00,22.345,42.438,7,17-11-20,13:45
11/6/2017 20:45:00,22.369,100,1,17-11-06,20:45
11/7/2017 10:15:00,22.369,100,1,17-11-07,10:15
11/7/2017 10:30:00,22.369,100,1,17-11-07,10:30
11/7/2017 10:45:00,22.369,100,1,17-11-07,10:45
11/7/2017 18:00:00,22.369,100,1,17-11-07,18:00
11/7/2017 18:15:00,22.369,100,1,17-11-07,18:15
11/5/2017 0:30:00,22.369,98.513,2,17-11-05,0:30
11/6/2017 2:30:00,22.369,100,2,17-11-06,2:30
11/6/2017 11:30:00,22.369,100,2,17-11-06,11:30
11/8/2017 22:45:00,22.369,100,2,17-11-08,22:45
11/5/2017 3:30:00,22.369,98.592,3,17-11-05,3:30
11/6/2017 7:00:00,22.369,100,3,17-11-06,7:00
11/7/2017 8:45:00,22.369,100,3,17-11-07,8:45
11/8/2017 11:00:00,22.369,100,3,17-11-08,11:00
11/8/2017 11:15:00,22.369,100,3,17-11-08,11:15
11/8/2017 11:30:00,22.369,100,3,17-11-08,11:30
11/8/2017 11:45:00,22.369,100,3,17-11-08,11:45
11/8/2017 12:00:00,22.369,100,3,17-11-08,12:00
11/8/2017 12:15:00,22.369,100,3,17-11-08,12:15
11/9/2017 8:15:00,22.369,100,3,17-11-09,8:15
11/10/2017 14:45:00,22.369,70.511,3,17-11-10,14:45
11/4/2017 18:00:00,22.369,94.939,4,17-11-04,18:00
11/4/2017 18:15:00,22.369,95.206,4,17-11-04,18:15
11/5/2017 15:45:00,22.369,93.815,4,17-11-05,15:45
11/5/2017 20:15:00,22.369,93.654,4,17-11-05,20:15
11/6/2017 22:00:00,22.369,92.47,4,17-11-06,22:00
11/8/2017 0:45:00,22.369,91.93,4,17-11-08,0:45
11/8/2017 14:45:00,22.369,91.984,4,17-11-08,14:45
12/4/2017 11:45:00,22.369,31.921,5,17-12-04,11:45
11/5/2017 0:45:00,22.369,96.508,6,17-11-05,0:45
11/8/2017 3:30:00,22.369,81.788,6,17-11-08,3:30
11/8/2017 11:15:00,22.369,79.492,6,17-11-08,11:15
11/10/2017 15:00:00,22.369,68.144,6,17-11-10,15:00
11/27/2017 15:00:00,22.369,35.805,7,17-11-27,15:00
11/30/2017 10:30:00,22.369,81.93,7,17-11-30,10:30
11/6/2017 21:00:00,22.393,100,1,17-11-06,21:00
11/7/2017 10:00:00,22.393,100,1,17-11-07,10:00
11/7/2017 18:30:00,22.393,100,1,17-11-07,18:30
11/9/2017 9:30:00,22.393,100,1,17-11-09,9:30
11/8/2017 10:30:00,22.393,100,2,17-11-08,10:30
11/5/2017 3:15:00,22.393,98.546,3,17-11-05,3:15
11/6/2017 6:45:00,22.393,100,3,17-11-06,6:45
11/6/2017 15:30:00,22.393,100,3,17-11-06,15:30
11/7/2017 8:30:00,22.393,100,3,17-11-07,8:30
11/7/2017 14:30:00,22.393,100,3,17-11-07,14:30
11/8/2017 10:30:00,22.393,100,3,17-11-08,10:30
11/8/2017 10:45:00,22.393,100,3,17-11-08,10:45
11/8/2017 12:30:00,22.393,100,3,17-11-08,12:30
11/29/2017 16:00:00,22.393,83.621,3,17-11-29,16:00
11/4/2017 17:45:00,22.393,94.464,4,17-11-04,17:45
11/6/2017 15:00:00,22.393,92.746,4,17-11-06,15:00
11/6/2017 21:45:00,22.393,92.422,4,17-11-06,21:45
11/10/2017 14:30:00,22.393,66.478,4,17-11-10,14:30
11/5/2017 13:00:00,22.393,93.23,6,17-11-05,13:00
11/8/2017 3:15:00,22.393,81.822,6,17-11-08,3:15
11/9/2017 15:00:00,22.393,70.928,6,17-11-09,15:00
12/2/2017 12:00:00,22.393,74,6,17-12-02,12:00
11/8/2017 9:15:00,22.393,93.553,7,17-11-08,9:15
11/11/2017 16:30:00,22.393,58.842,7,17-11-11,16:30
11/20/2017 12:00:00,22.393,35.906,7,17-11-20,12:00
11/6/2017 21:15:00,22.417,100,1,17-11-06,21:15
11/7/2017 9:30:00,22.417,100,1,17-11-07,9:30
11/7/2017 9:45:00,22.417,100,1,17-11-07,9:45
11/7/2017 18:45:00,22.417,100,1,17-11-07,18:45
11/8/2017 13:30:00,22.417,100,1,17-11-08,13:30
11/8/2017 13:45:00,22.417,100,1,17-11-08,13:45
11/8/2017 14:00:00,22.417,100,1,17-11-08,14:00
11/8/2017 14:15:00,22.417,100,1,17-11-08,14:15
11/8/2017 14:30:00,22.417,100,1,17-11-08,14:30
11/8/2017 14:45:00,22.417,100,1,17-11-08,14:45
11/8/2017 15:00:00,22.417,100,1,17-11-08,15:00
11/8/2017 15:15:00,22.417,100,1,17-11-08,15:15
11/8/2017 15:30:00,22.417,100,1,17-11-08,15:30
11/8/2017 15:45:00,22.417,100,1,17-11-08,15:45
12/2/2017 16:15:00,22.417,70.932,1,17-12-02,16:15
11/5/2017 0:15:00,22.417,98.447,2,17-11-05,0:15
11/6/2017 2:15:00,22.417,100,2,17-11-06,2:15
11/21/2017 17:00:00,22.417,100,2,17-11-21,17:00
11/5/2017 3:00:00,22.417,98.526,3,17-11-05,3:00
11/5/2017 16:30:00,22.417,99.809,3,17-11-05,16:30
11/6/2017 6:30:00,22.417,100,3,17-11-06,6:30
11/7/2017 8:15:00,22.417,100,3,17-11-07,8:15
11/8/2017 10:00:00,22.417,100,3,17-11-08,10:00
11/8/2017 10:15:00,22.417,100,3,17-11-08,10:15
11/8/2017 12:45:00,22.417,100,3,17-11-08,12:45
11/8/2017 13:00:00,22.417,100,3,17-11-08,13:00
11/9/2017 8:00:00,22.417,100,3,17-11-09,8:00
11/4/2017 17:30:00,22.417,93.236,4,17-11-04,17:30
11/8/2017 0:30:00,22.417,91.887,4,17-11-08,0:30
11/8/2017 23:00:00,22.417,92.185,4,17-11-08,23:00
11/8/2017 23:15:00,22.417,92.212,4,17-11-08,23:15
11/10/2017 14:45:00,22.417,67.498,5,17-11-10,14:45
11/6/2017 2:45:00,22.417,90.531,6,17-11-06,2:45
11/7/2017 3:30:00,22.417,85.19,6,17-11-07,3:30
11/9/2017 2:15:00,22.417,79.217,6,17-11-09,2:15
11/9/2017 19:15:00,22.417,74.324,6,17-11-09,19:15
12/2/2017 15:45:00,22.417,70.019,6,17-12-02,15:45
11/8/2017 9:30:00,22.417,93.559,7,17-11-08,9:30
11/19/2017 13:15:00,22.417,31.357,7,17-11-19,13:15
11/6/2017 21:30:00,22.441,100,1,17-11-06,21:30
11/7/2017 9:15:00,22.441,100,1,17-11-07,9:15
11/7/2017 19:00:00,22.441,100,1,17-11-07,19:00
11/8/2017 12:45:00,22.441,100,1,17-11-08,12:45
11/8/2017 13:00:00,22.441,100,1,17-11-08,13:00
11/8/2017 13:15:00,22.441,100,1,17-11-08,13:15
11/8/2017 16:00:00,22.441,100,1,17-11-08,16:00
11/8/2017 16:15:00,22.441,100,1,17-11-08,16:15
11/5/2017 14:15:00,22.441,99.842,2,17-11-05,14:15
11/6/2017 2:00:00,22.441,100,2,17-11-06,2:00
11/7/2017 0:15:00,22.441,100,2,17-11-07,0:15
11/8/2017 0:00:00,22.441,100,2,17-11-08,0:00
12/2/2017 15:30:00,22.441,71.495,2,17-12-02,15:30
11/7/2017 14:45:00,22.441,100,3,17-11-07,14:45
11/8/2017 9:45:00,22.441,100,3,17-11-08,9:45
11/8/2017 13:15:00,22.441,100,3,17-11-08,13:15
11/9/2017 7:45:00,22.441,100,3,17-11-09,7:45
11/10/2017 11:15:00,22.441,81.041,3,17-11-10,11:15
11/5/2017 16:00:00,22.441,93.726,4,17-11-05,16:00
11/5/2017 20:00:00,22.441,93.619,4,17-11-05,20:00
11/6/2017 21:30:00,22.441,92.38,4,17-11-06,21:30
11/7/2017 14:15:00,22.441,92.218,4,17-11-07,14:15
11/8/2017 0:15:00,22.441,91.839,4,17-11-08,0:15
12/2/2017 10:30:00,22.441,75.546,5,17-12-02,10:30
11/8/2017 3:00:00,22.441,81.804,6,17-11-08,3:00
11/6/2017 21:45:00,22.465,100,1,17-11-06,21:45
11/6/2017 22:00:00,22.465,100,1,17-11-06,22:00
11/7/2017 8:45:00,22.465,100,1,17-11-07,8:45
11/7/2017 9:00:00,22.465,100,1,17-11-07,9:00
11/7/2017 19:15:00,22.465,100,1,17-11-07,19:15
11/8/2017 12:00:00,22.465,100,1,17-11-08,12:00
11/8/2017 12:15:00,22.465,100,1,17-11-08,12:15
11/8/2017 12:30:00,22.465,100,1,17-11-08,12:30
11/8/2017 16:30:00,22.465,100,1,17-11-08,16:30
11/8/2017 16:45:00,22.465,100,1,17-11-08,16:45
11/8/2017 17:00:00,22.465,100,1,17-11-08,17:00
11/9/2017 9:15:00,22.465,100,1,17-11-09,9:15
11/5/2017 0:00:00,22.465,98.407,2,17-11-05,0:00
11/6/2017 1:45:00,22.465,100,2,17-11-06,1:45
11/8/2017 22:30:00,22.465,100,2,17-11-08,22:30
11/30/2017 13:30:00,22.465,74.334,2,17-11-30,13:30
12/2/2017 12:45:00,22.465,73.373,2,17-12-02,12:45
11/5/2017 2:45:00,22.465,98.46,3,17-11-05,2:45
11/6/2017 6:15:00,22.465,100,3,17-11-06,6:15
11/6/2017 15:45:00,22.465,100,3,17-11-06,15:45
11/7/2017 8:00:00,22.465,100,3,17-11-07,8:00
11/8/2017 9:30:00,22.465,100,3,17-11-08,9:30
11/8/2017 13:30:00,22.465,100,3,17-11-08,13:30
11/9/2017 7:30:00,22.465,100,3,17-11-09,7:30
11/8/2017 15:00:00,22.465,91.899,4,17-11-08,15:00
12/4/2017 11:45:00,22.465,34.292,4,17-12-04,11:45
12/2/2017 12:00:00,22.465,74.798,5,17-12-02,12:00
12/2/2017 15:30:00,22.465,71.617,5,17-12-02,15:30
11/5/2017 0:30:00,22.465,96.56,6,17-11-05,0:30
11/6/2017 2:30:00,22.465,90.597,6,17-11-06,2:30
11/6/2017 12:45:00,22.465,86.589,6,17-11-06,12:45
11/7/2017 12:15:00,22.465,82.289,6,17-11-07,12:15
11/11/2017 10:15:00,22.465,52.929,7,17-11-11,10:15
11/26/2017 15:30:00,22.465,28.034,7,17-11-26,15:30
12/2/2017 16:00:00,22.465,68.072,7,17-12-02,16:00
11/6/2017 22:15:00,22.489,100,1,17-11-06,22:15
11/7/2017 8:15:00,22.489,100,1,17-11-07,8:15
11/7/2017 8:30:00,22.489,100,1,17-11-07,8:30
11/7/2017 19:30:00,22.489,100,1,17-11-07,19:30
11/8/2017 11:15:00,22.489,100,1,17-11-08,11:15
11/8/2017 11:30:00,22.489,100,1,17-11-08,11:30
11/8/2017 11:45:00,22.489,100,1,17-11-08,11:45
11/8/2017 17:15:00,22.489,100,1,17-11-08,17:15
11/8/2017 17:30:00,22.489,100,1,17-11-08,17:30
11/9/2017 8:30:00,22.489,100,1,17-11-09,8:30
11/9/2017 8:45:00,22.489,100,1,17-11-09,8:45
11/9/2017 9:00:00,22.489,100,1,17-11-09,9:00
11/10/2017 14:45:00,22.489,69.174,1,17-11-10,14:45
11/21/2017 16:45:00,22.489,100,2,17-11-21,16:45
11/5/2017 2:30:00,22.489,98.414,3,17-11-05,2:30
11/5/2017 16:45:00,22.489,99.776,3,17-11-05,16:45
11/6/2017 6:00:00,22.489,100,3,17-11-06,6:00
11/7/2017 7:45:00,22.489,100,3,17-11-07,7:45
11/7/2017 15:00:00,22.489,100,3,17-11-07,15:00
11/8/2017 9:15:00,22.489,100,3,17-11-08,9:15
11/8/2017 13:45:00,22.489,100,3,17-11-08,13:45
11/5/2017 19:45:00,22.489,93.604,4,17-11-05,19:45
11/6/2017 15:15:00,22.489,92.662,4,17-11-06,15:15
11/6/2017 21:15:00,22.489,92.392,4,17-11-06,21:15
11/8/2017 0:00:00,22.489,91.797,4,17-11-08,0:00
11/10/2017 10:30:00,22.489,81.871,4,17-11-10,10:30
12/2/2017 11:45:00,22.489,72.179,4,17-12-02,11:45
12/2/2017 15:45:00,22.489,69.589,4,17-12-02,15:45
11/10/2017 10:30:00,22.489,77.343,5,17-11-10,10:30
11/7/2017 3:15:00,22.489,85.207,6,17-11-07,3:15
11/8/2017 2:45:00,22.489,81.815,6,17-11-08,2:45
11/8/2017 11:30:00,22.489,79.347,6,17-11-08,11:30
11/9/2017 2:00:00,22.489,79.147,6,17-11-09,2:00
11/5/2017 16:30:00,22.489,82.068,7,17-11-05,16:30
11/8/2017 18:15:00,22.489,93.147,7,17-11-08,18:15
11/6/2017 22:30:00,22.513,100,1,17-11-06,22:30
11/6/2017 22:45:00,22.513,100,1,17-11-06,22:45
11/7/2017 7:30:00,22.513,100,1,17-11-07,7:30
11/7/2017 7:45:00,22.513,100,1,17-11-07,7:45
11/7/2017 8:00:00,22.513,100,1,17-11-07,8:00
11/7/2017 19:45:00,22.513,100,1,17-11-07,19:45
11/8/2017 10:30:00,22.513,100,1,17-11-08,10:30
11/8/2017 10:45:00,22.513,100,1,17-11-08,10:45
11/8/2017 11:00:00,22.513,100,1,17-11-08,11:00
11/8/2017 17:45:00,22.513,100,1,17-11-08,17:45
11/9/2017 7:45:00,22.513,100,1,17-11-09,7:45
11/4/2017 23:45:00,22.513,98.315,2,17-11-04,23:45
11/6/2017 1:30:00,22.513,100,2,17-11-06,1:30
11/6/2017 11:45:00,22.513,100,2,17-11-06,11:45
11/7/2017 0:00:00,22.513,100,2,17-11-07,0:00
12/2/2017 12:30:00,22.513,73.907,2,17-12-02,12:30
12/2/2017 13:00:00,22.513,73.265,2,17-12-02,13:00
11/4/2017 17:15:00,22.513,93.529,3,17-11-04,17:15
11/6/2017 5:45:00,22.513,100,3,17-11-06,5:45
11/7/2017 7:30:00,22.513,100,3,17-11-07,7:30
11/8/2017 8:45:00,22.513,100,3,17-11-08,8:45
11/8/2017 9:00:00,22.513,100,3,17-11-08,9:00
11/8/2017 14:00:00,22.513,100,3,17-11-08,14:00
11/9/2017 7:15:00,22.513,100,3,17-11-09,7:15
12/2/2017 11:45:00,22.513,74.546,3,17-12-02,11:45
11/5/2017 16:15:00,22.513,93.69,4,17-11-05,16:15
11/5/2017 19:30:00,22.513,93.583,4,17-11-05,19:30
11/6/2017 21:00:00,22.513,92.317,4,17-11-06,21:00
11/8/2017 15:15:00,22.513,91.803,4,17-11-08,15:15
11/8/2017 22:45:00,22.513,92.073,4,17-11-08,22:45
11/30/2017 13:30:00,22.513,73.12,4,17-11-30,13:30
12/2/2017 11:30:00,22.513,72.066,4,17-12-02,11:30
11/10/2017 14:30:00,22.513,66.26,5,17-11-10,14:30
11/6/2017 2:15:00,22.513,90.663,6,17-11-06,2:15
11/10/2017 14:45:00,22.513,64.669,7,17-11-10,14:45
11/30/2017 13:30:00,22.513,70.42,7,17-11-30,13:30
11/6/2017 23:00:00,22.537,100,1,17-11-06,23:00
11/7/2017 7:15:00,22.537,100,1,17-11-07,7:15
11/7/2017 20:00:00,22.537,100,1,17-11-07,20:00
11/8/2017 10:00:00,22.537,100,1,17-11-08,10:00
11/8/2017 10:15:00,22.537,100,1,17-11-08,10:15
11/8/2017 18:00:00,22.537,100,1,17-11-08,18:00
11/8/2017 18:15:00,22.537,100,1,17-11-08,18:15
11/9/2017 8:00:00,22.537,100,1,17-11-09,8:00
11/5/2017 14:30:00,22.537,99.841,2,17-11-05,14:30
11/6/2017 1:15:00,22.537,100,2,17-11-06,1:15
12/2/2017 13:15:00,22.537,72.92,2,17-12-02,13:15
11/4/2017 17:30:00,22.537,94.768,3,17-11-04,17:30
11/5/2017 2:15:00,22.537,98.374,3,17-11-05,2:15
11/6/2017 16:00:00,22.537,100,3,17-11-06,16:00
11/9/2017 7:00:00,22.537,100,3,17-11-09,7:00
11/30/2017 11:00:00,22.537,89.796,3,17-11-30,11:00
12/2/2017 11:30:00,22.537,74.493,3,17-12-02,11:30
12/2/2017 12:00:00,22.537,74.638,3,17-12-02,12:00
12/2/2017 15:45:00,22.537,72.715,3,17-12-02,15:45
11/7/2017 23:45:00,22.537,91.755,4,17-11-07,23:45
11/8/2017 21:45:00,22.537,91.484,4,17-11-08,21:45
12/2/2017 12:00:00,22.537,72.217,4,17-12-02,12:00
11/21/2017 16:45:00,22.537,32.036,5,17-11-21,16:45
11/30/2017 11:00:00,22.537,76.922,5,17-11-30,11:00
11/5/2017 0:15:00,22.537,96.552,6,17-11-05,0:15
11/8/2017 2:30:00,22.537,81.797,6,17-11-08,2:30
11/10/2017 14:45:00,22.537,68.114,6,17-11-10,14:45
11/10/2017 10:45:00,22.537,58.157,7,17-11-10,10:45
11/6/2017 23:15:00,22.561,100,1,17-11-06,23:15
11/6/2017 23:30:00,22.561,100,1,17-11-06,23:30
11/7/2017 6:15:00,22.561,100,1,17-11-07,6:15
11/7/2017 6:30:00,22.561,100,1,17-11-07,6:30
11/7/2017 6:45:00,22.561,100,1,17-11-07,6:45
11/7/2017 7:00:00,22.561,100,1,17-11-07,7:00
11/7/2017 20:15:00,22.561,100,1,17-11-07,20:15
11/7/2017 20:30:00,22.561,100,1,17-11-07,20:30
11/8/2017 9:30:00,22.561,100,1,17-11-08,9:30
11/8/2017 9:45:00,22.561,100,1,17-11-08,9:45
11/8/2017 18:30:00,22.561,100,1,17-11-08,18:30
11/9/2017 7:30:00,22.561,100,1,17-11-09,7:30
11/9/2017 8:15:00,22.561,100,1,17-11-09,8:15
11/6/2017 1:00:00,22.561,100,2,17-11-06,1:00
11/6/2017 23:45:00,22.561,100,2,17-11-06,23:45
11/30/2017 13:15:00,22.561,74.003,2,17-11-30,13:15
11/5/2017 2:00:00,22.561,98.328,3,17-11-05,2:00
11/5/2017 17:00:00,22.561,99.796,3,17-11-05,17:00
11/6/2017 5:30:00,22.561,100,3,17-11-06,5:30
11/7/2017 7:15:00,22.561,100,3,17-11-07,7:15
11/7/2017 15:15:00,22.561,100,3,17-11-07,15:15
11/8/2017 8:15:00,22.561,100,3,17-11-08,8:15
11/8/2017 8:30:00,22.561,100,3,17-11-08,8:30
11/8/2017 14:15:00,22.561,100,3,17-11-08,14:15
11/9/2017 6:45:00,22.561,100,3,17-11-09,6:45
11/21/2017 16:45:00,22.561,100,3,17-11-21,16:45
11/5/2017 16:30:00,22.561,93.649,4,17-11-05,16:30
11/5/2017 19:15:00,22.561,93.568,4,17-11-05,19:15
11/6/2017 20:45:00,22.561,92.302,4,17-11-06,20:45
11/7/2017 14:30:00,22.561,92.085,4,17-11-07,14:30
11/8/2017 22:00:00,22.561,91.76,4,17-11-08,22:00
11/8/2017 22:30:00,22.561,92.004,4,17-11-08,22:30
12/2/2017 11:15:00,22.561,71.9,4,17-12-02,11:15
12/2/2017 15:30:00,22.561,71.253,4,17-12-02,15:30
11/6/2017 2:00:00,22.561,90.729,6,17-11-06,2:00
11/7/2017 3:00:00,22.561,85.223,6,17-11-07,3:00
11/9/2017 1:45:00,22.561,79.076,6,17-11-09,1:45
11/9/2017 19:00:00,22.561,73.945,6,17-11-09,19:00
11/6/2017 23:45:00,22.585,100,1,17-11-06,23:45
11/7/2017 0:00:00,22.585,100,1,17-11-07,0:00
11/7/2017 5:45:00,22.585,100,1,17-11-07,5:45
11/7/2017 6:00:00,22.585,100,1,17-11-07,6:00
11/7/2017 20:45:00,22.585,100,1,17-11-07,20:45
11/8/2017 9:00:00,22.585,100,1,17-11-08,9:00
11/8/2017 9:15:00,22.585,100,1,17-11-08,9:15
11/8/2017 18:45:00,22.585,100,1,17-11-08,18:45
11/4/2017 23:30:00,22.585,98.229,2,17-11-04,23:30
11/6/2017 0:45:00,22.585,100,2,17-11-06,0:45
11/7/2017 23:45:00,22.585,100,2,17-11-07,23:45
12/2/2017 15:15:00,22.585,71.875,2,17-12-02,15:15
11/6/2017 5:15:00,22.585,100,3,17-11-06,5:15
11/7/2017 7:00:00,22.585,100,3,17-11-07,7:00
11/8/2017 8:00:00,22.585,100,3,17-11-08,8:00
11/6/2017 15:30:00,22.585,92.605,4,17-11-06,15:30
11/7/2017 23:30:00,22.585,91.712,4,17-11-07,23:30
11/8/2017 22:15:00,22.585,91.929,4,17-11-08,22:15
11/8/2017 2:15:00,22.585,81.807,6,17-11-08,2:15
12/2/2017 12:45:00,22.585,72.578,6,17-12-02,12:45
11/10/2017 12:00:00,22.585,58.441,7,17-11-10,12:00
11/30/2017 13:15:00,22.585,69.784,7,17-11-30,13:15
11/7/2017 0:15:00,22.609,100,1,17-11-07,0:15
11/7/2017 0:30:00,22.609,100,1,17-11-07,0:30
11/7/2017 0:45:00,22.609,100,1,17-11-07,0:45
11/7/2017 1:00:00,22.609,100,1,17-11-07,1:00
11/7/2017 1:15:00,22.609,100,1,17-11-07,1:15
11/7/2017 4:15:00,22.609,100,1,17-11-07,4:15
11/7/2017 4:30:00,22.609,100,1,17-11-07,4:30
11/7/2017 4:45:00,22.609,100,1,17-11-07,4:45
11/7/2017 5:00:00,22.609,100,1,17-11-07,5:00
11/7/2017 5:15:00,22.609,100,1,17-11-07,5:15
11/7/2017 5:30:00,22.609,100,1,17-11-07,5:30
11/7/2017 21:00:00,22.609,100,1,17-11-07,21:00
11/8/2017 8:30:00,22.609,100,1,17-11-08,8:30
11/8/2017 8:45:00,22.609,100,1,17-11-08,8:45
11/8/2017 19:00:00,22.609,100,1,17-11-08,19:00
11/9/2017 7:15:00,22.609,100,1,17-11-09,7:15
11/23/2017 21:45:00,22.609,66.726,1,17-11-23,21:45
11/6/2017 23:30:00,22.609,100,2,17-11-06,23:30
11/8/2017 22:15:00,22.609,100,2,17-11-08,22:15
12/2/2017 10:15:00,22.609,75.088,2,17-12-02,10:15
11/4/2017 17:45:00,22.609,95.374,3,17-11-04,17:45
11/5/2017 1:45:00,22.609,98.261,3,17-11-05,1:45
11/6/2017 5:00:00,22.609,100,3,17-11-06,5:00
11/6/2017 16:15:00,22.609,100,3,17-11-06,16:15
11/7/2017 15:30:00,22.609,100,3,17-11-07,15:30
11/8/2017 7:45:00,22.609,100,3,17-11-08,7:45
11/8/2017 14:30:00,22.609,100,3,17-11-08,14:30
11/9/2017 6:30:00,22.609,100,3,17-11-09,6:30
12/2/2017 11:15:00,22.609,74.449,3,17-12-02,11:15
12/2/2017 15:30:00,22.609,73.43,3,17-12-02,15:30
11/5/2017 16:45:00,22.609,93.607,4,17-11-05,16:45
11/5/2017 19:00:00,22.609,93.553,4,17-11-05,19:00
11/6/2017 20:30:00,22.609,92.286,4,17-11-06,20:30
11/30/2017 13:15:00,22.609,72.583,4,17-11-30,13:15
12/2/2017 12:45:00,22.609,73.488,5,17-12-02,12:45
12/2/2017 15:15:00,22.609,71.762,5,17-12-02,15:15
11/6/2017 1:45:00,22.609,90.795,6,17-11-06,1:45
11/9/2017 1:30:00,22.609,78.972,6,17-11-09,1:30
12/2/2017 13:00:00,22.609,72.583,6,17-12-02,13:00
12/2/2017 15:30:00,22.609,71.204,6,17-12-02,15:30
11/6/2017 16:45:00,22.609,85.568,7,17-11-06,16:45
11/7/2017 9:15:00,22.609,94.037,7,17-11-07,9:15
11/8/2017 18:00:00,22.609,93.177,7,17-11-08,18:00
12/2/2017 11:45:00,22.609,71.321,7,17-12-02,11:45
11/7/2017 1:30:00,22.633,100,1,17-11-07,1:30
11/7/2017 1:45:00,22.633,100,1,17-11-07,1:45
11/7/2017 2:00:00,22.633,100,1,17-11-07,2:00
11/7/2017 2:15:00,22.633,100,1,17-11-07,2:15
11/7/2017 2:30:00,22.633,100,1,17-11-07,2:30
11/7/2017 2:45:00,22.633,100,1,17-11-07,2:45
11/7/2017 3:00:00,22.633,100,1,17-11-07,3:00
11/7/2017 3:15:00,22.633,100,1,17-11-07,3:15
11/7/2017 3:30:00,22.633,100,1,17-11-07,3:30
11/7/2017 3:45:00,22.633,100,1,17-11-07,3:45
11/7/2017 4:00:00,22.633,100,1,17-11-07,4:00
11/7/2017 21:15:00,22.633,100,1,17-11-07,21:15
11/7/2017 21:30:00,22.633,100,1,17-11-07,21:30
11/8/2017 8:00:00,22.633,100,1,17-11-08,8:00
11/8/2017 8:15:00,22.633,100,1,17-11-08,8:15
