"","mouse1","mouse2","pair","OI","sex1","sex2","type","window"
"449","118","119","118.119",0.00199039121482498,"M","M","MM",5400
"450","118","120","118.120",0.00178448867536033,"M","M","MM",5400
"451","118","121","118.121",0.00253946465339739,"M","M","MM",5400
"452","118","122","118.122",0.00247083047357584,"M","F","MF",5400
"453","118","123","118.123",0.00247083047357584,"M","F","MF",5400
"454","118","124","118.124",0.0028140013726836,"M","F","MF",5400
"455","118","125","118.125",0.00260809883321894,"M","M","MM",5400
"456","118","126","118.126",0.0028140013726836,"M","M","MM",5400
"457","118","127","118.127",0.00219629375428964,"M","F","MF",5400
"458","118","129","118.129",0.00185312285518188,"M","M","MM",5400
"459","118","92","118.92",0.00267673301304049,"M","M","MM",5400
"460","118","93","118.93",0.00288263555250515,"M","M","MM",5400
"461","118","94","118.94",0.00212765957446809,"M","F","MF",5400
"462","118","95","118.95",0.00247083047357584,"M","F","MF",5400
"463","118","96","118.96",0.0028140013726836,"M","F","MF",5400
"464","118","97","118.97",0.00226492793411119,"M","F","MF",5400
"465","118","uk2","118.uk2",0.00144131777625257,"M","U",NA,5400
"466","119","103","119.103",0.00329837060492117,"M","F","MF",5400
"467","119","104","119.104",0.00376014248961013,"M","M","MM",5400
"468","119","105","119.105",0.00230885942344482,"M","F","MF",5400
"469","119","106","119.106",0.00158321789036216,"M","M","MM",5400
"470","119","107","119.107",0.00211095718714955,"M","F","MF",5400
"471","119","108","119.108",0.00356224025331486,"M","M","MM",5400
"472","119","109","119.109",0.00184708753875585,"M","M","MM",5400
"473","119","110","119.110",0.0019790223629527,"M","M","MM",5400
"474","119","111","119.111",0.00171515271455901,"M","M","MM",5400
"475","119","112","119.112",0.00250676165974009,"M","F","MF",5400
"476","119","113","119.113",0.00191305495085428,"M","M","MM",5400
"477","119","114","119.114",0.00217692459924797,"M","M","MM",5400
"478","119","115","119.115",0.00270466389603536,"M","F","MF",5400
"479","119","116","119.116",0.00217692459924797,"M","M","MM",5400
"480","119","118","119.118",0.00204498977505112,"M","M","MM",5400
"481","119","120","119.120",0.00263869648393694,"M","M","MM",5400
"482","119","121","119.121",0.00191305495085428,"M","M","MM",5400
"483","119","122","119.122",0.00211095718714955,"M","F","MF",5400
"484","119","123","119.123",0.00204498977505112,"M","F","MF",5400
"485","119","124","119.124",0.00316643578072432,"M","F","MF",5400
"486","119","125","119.125",0.0019790223629527,"M","M","MM",5400
"487","119","126","119.126",0.00178112012665743,"M","M","MM",5400
"488","119","127","119.127",0.00230885942344482,"M","F","MF",5400
"489","119","129","119.129",0.00303450095652748,"M","M","MM",5400
"490","119","92","119.92",0.00237482683554324,"M","M","MM",5400
"491","119","93","119.93",0.00244079424764167,"M","M","MM",5400
"492","119","94","119.94",0.00290256613233063,"M","F","MF",5400
"493","119","95","119.95",0.00244079424764167,"M","F","MF",5400
"494","119","96","119.96",0.00138531565406689,"M","F","MF",5400
"495","119","97","119.97",0.00224289201134639,"M","F","MF",5400
"496","119","uk2","119.uk2",0.00131934824196847,"M","U",NA,5400
"497","120","103","120.103",0.00293891260233714,"M","F","MF",5400
"498","120","104","120.104",0.00272899027359877,"M","M","MM",5400
"499","120","105","120.105",0.00335875725981387,"M","F","MF",5400
"500","120","106","120.106",0.00265901616401931,"M","M","MM",5400
"501","120","107","120.107",0.0025190679448604,"M","F","MF",5400
"502","120","108","120.108",0.00272899027359877,"M","M","MM",5400
"503","120","109","120.109",0.000909663424532923,"M","M","MM",5400
"504","120","110","120.110",0.00265901616401931,"M","M","MM",5400
"505","120","111","120.111",0.00230914561612204,"M","M","MM",5400
"506","120","112","120.112",0.00244909383528095,"M","F","MF",5400
"507","120","113","120.113",0.00244909383528095,"M","M","MM",5400
"508","120","114","120.114",0.00279896438317822,"M","M","MM",5400
"509","120","115","120.115",0.0025190679448604,"M","F","MF",5400
"510","120","116","120.116",0.00244909383528095,"M","M","MM",5400
"511","120","118","120.118",0.0018893009586453,"M","M","MM",5400
"512","120","119","120.119",0.00286893849275768,"M","M","MM",5400
"513","120","121","120.121",0.00293891260233714,"M","M","MM",5400
"514","120","122","120.122",0.00244909383528095,"M","F","MF",5400
"515","120","123","120.123",0.00356867958855224,"M","F","MF",5400
"516","120","124","120.124",0.00209922328738367,"M","F","MF",5400
"517","120","125","120.125",0.00230914561612204,"M","M","MM",5400
"518","120","126","120.126",0.00279896438317822,"M","M","MM",5400
"519","120","127","120.127",0.00258904205443986,"M","F","MF",5400
"520","120","129","120.129",0.00244909383528095,"M","M","MM",5400
"521","120","92","120.92",0.00216919739696312,"M","M","MM",5400
"522","120","93","120.93",0.00265901616401931,"M","M","MM",5400
"523","120","94","120.94",0.00258904205443986,"M","F","MF",5400
"524","120","95","120.95",0.00321880904065496,"M","F","MF",5400
"525","120","96","120.96",0.00265901616401931,"M","F","MF",5400
"526","120","97","120.97",0.00230914561612204,"M","F","MF",5400
"527","120","uk2","120.uk2",0.00244909383528095,"M","U",NA,5400
"528","121","103","121.103",0.00298072464728092,"M","F","MF",5400
"529","121","104","121.104",0.00245081804331987,"M","M","MM",5400
"530","121","105","121.105",0.00225210306683447,"M","F","MF",5400
"531","121","106","121.106",0.00264953301980526,"M","M","MM",5400
"532","121","107","121.107",0.00278200967079552,"M","F","MF",5400
"533","121","108","121.108",0.00218586474133934,"M","M","MM",5400
"534","121","109","121.109",0.00185467311386368,"M","M","MM",5400
"535","121","110","121.110",0.00245081804331987,"M","M","MM",5400
"536","121","111","121.111",0.00331191627475657,"M","M","MM",5400
"537","121","112","121.112",0.00311320129827118,"M","F","MF",5400
"538","121","113","121.113",0.00192091143935881,"M","M","MM",5400
"539","121","114","121.114",0.00225210306683447,"M","M","MM",5400
"540","121","115","121.115",0.00165595813737829,"M","F","MF",5400
"541","121","116","121.116",0.00238457971782473,"M","M","MM",5400
"542","121","118","121.118",0.002517056368815,"M","M","MM",5400
"543","121","119","121.119",0.00192091143935881,"M","M","MM",5400
"544","121","120","121.120",0.00298072464728092,"M","M","MM",5400
"545","121","122","121.122",0.00238457971782473,"M","F","MF",5400
"546","121","123","121.123",0.00205338809034908,"M","F","MF",5400
"547","121","124","121.124",0.00291448632178579,"M","F","MF",5400
"548","121","125","121.125",0.00198714976485394,"M","M","MM",5400
"549","121","126","121.126",0.00298072464728092,"M","M","MM",5400
"550","121","127","121.127",0.0023183413923296,"M","F","MF",5400
"551","121","129","121.129",0.00192091143935881,"M","M","MM",5400
"552","121","92","121.92",0.00245081804331987,"M","M","MM",5400
"553","121","93","121.93",0.00377558455322249,"M","M","MM",5400
"554","121","94","121.94",0.002517056368815,"M","F","MF",5400
"555","121","95","121.95",0.0023183413923296,"M","F","MF",5400
"556","121","96","121.96",0.00271577134530039,"M","F","MF",5400
"557","121","97","121.97",0.00278200967079552,"M","F","MF",5400
"558","121","uk2","121.uk2",0.00245081804331987,"M","U",NA,5400
"559","122","103","122.103",0.002470530105174,"F","F","FF",5400
"560","122","104","122.104",0.00289404955177525,"F","M","MF",5400
"561","122","105","122.105",0.00232935695630691,"F","F","FF",5400
"562","122","106","122.106",0.00169407778640503,"F","M","MF",5400
"563","122","107","122.107",0.00268228982847462,"F","F","FF",5400
"564","122","108","122.108",0.00232935695630691,"F","M","MF",5400
"565","122","109","122.109",0.00254111667960754,"F","M","MF",5400
"566","122","110","122.110",0.0019764240841392,"F","M","MF",5400
"567","122","111","122.111",0.00127055833980377,"F","M","MF",5400
"568","122","112","122.112",0.00112938519093668,"F","F","FF",5400
"569","122","113","122.113",0.00261170325404108,"F","M","MF",5400
"570","122","114","122.114",0.00239994353074045,"F","M","MF",5400
"571","122","115","122.115",0.00190583750970565,"F","F","FF",5400
"572","122","116","122.116",0.00176466436083857,"F","M","MF",5400
"573","122","118","122.118",0.00261170325404108,"F","M","MF",5400
"574","122","119","122.119",0.00218818380743982,"F","M","MF",5400
"575","122","120","122.120",0.00232935695630691,"F","M","MF",5400
"576","122","121","122.121",0.00232935695630691,"F","M","MF",5400
"577","122","123","122.123",0.00289404955177525,"F","F","FF",5400
"578","122","124","122.124",0.00282346297734171,"F","F","FF",5400
"579","122","125","122.125",0.00275287640290817,"F","M","MF",5400
"580","122","126","122.126",0.00239994353074045,"F","M","MF",5400
"581","122","127","122.127",0.00268228982847462,"F","F","FF",5400
"582","122","129","122.129",0.00218818380743982,"F","M","MF",5400
"583","122","92","122.92",0.00225877038187337,"F","M","MF",5400
"584","122","93","122.93",0.00374108844497777,"F","M","MF",5400
"585","122","94","122.94",0.00282346297734171,"F","F","FF",5400
"586","122","95","122.95",0.00289404955177525,"F","F","FF",5400
"587","122","96","122.96",0.00261170325404108,"F","F","FF",5400
"588","122","97","122.97",0.00239994353074045,"F","F","FF",5400
"589","122","uk2","122.uk2",0.00310580927507588,"F","U",NA,5400
"590","123","103","123.103",0.00211095718714955,"F","F","FF",5400
"591","123","104","123.104",0.00224289201134639,"F","M","MF",5400
"592","123","105","123.105",0.00257272907183851,"F","F","FF",5400
"593","123","106","123.106",0.00151725047826374,"F","M","MF",5400
"594","123","107","123.107",0.00329837060492117,"F","F","FF",5400
"595","123","108","123.108",0.00230885942344482,"F","M","MF",5400
"596","123","109","123.109",0.00131934824196847,"F","M","MF",5400
"597","123","110","123.110",0.00277063130813378,"F","M","MF",5400
"598","123","111","123.111",0.00263869648393694,"F","M","MF",5400
"599","123","112","123.112",0.0031004683686259,"F","F","FF",5400
"600","123","113","123.113",0.00290256613233063,"F","M","MF",5400
"601","123","114","123.114",0.00270466389603536,"F","M","MF",5400
"602","123","115","123.115",0.00277063130813378,"F","F","FF",5400
"603","123","116","123.116",0.00277063130813378,"F","M","MF",5400
"604","123","118","123.118",0.00224289201134639,"F","M","MF",5400
"605","123","119","123.119",0.00191305495085428,"F","M","MF",5400
"606","123","120","123.120",0.00349627284121644,"F","M","MF",5400
"607","123","121","123.121",0.00204498977505112,"F","M","MF",5400
"608","123","122","123.122",0.00277063130813378,"F","F","FF",5400
"609","123","124","123.124",0.00204498977505112,"F","F","FF",5400
"610","123","125","123.125",0.00356224025331486,"F","M","MF",5400
"611","123","126","123.126",0.0031004683686259,"F","M","MF",5400
"612","123","127","123.127",0.00244079424764167,"F","F","FF",5400
"613","123","129","123.129",0.0031004683686259,"F","M","MF",5400
"614","123","92","123.92",0.00283659872023221,"F","M","MF",5400
"615","123","93","123.93",0.00343030542911802,"F","M","MF",5400
"616","123","94","123.94",0.00257272907183851,"F","F","FF",5400
"617","123","95","123.95",0.00224289201134639,"F","F","FF",5400
"618","123","96","123.96",0.00230885942344482,"F","F","FF",5400
"619","123","97","123.97",0.00283659872023221,"F","F","FF",5400
"620","123","uk2","123.uk2",0.00230885942344482,"F","U",NA,5400
"621","124","103","124.103",0.00311960706225939,"F","F","FF",5400
"622","124","104","124.104",0.00311960706225939,"F","M","MF",5400
"623","124","105","124.105",0.00192486393203239,"F","F","FF",5400
"624","124","106","124.106",0.00212398778707022,"F","M","MF",5400
"625","124","107","124.107",0.00305323244391345,"F","F","FF",5400
"626","124","108","124.108",0.00225673702376211,"F","M","MF",5400
"627","124","109","124.109",0.00165936545864861,"F","M","MF",5400
"628","124","110","124.110",0.0017921146953405,"F","M","MF",5400
"629","124","111","124.111",0.00192486393203239,"F","M","MF",5400
"630","124","112","124.112",0.00292048320722156,"F","F","FF",5400
"631","124","113","124.113",0.0029868578255675,"F","M","MF",5400
"632","124","114","124.114",0.00232311164210806,"F","M","MF",5400
"633","124","115","124.115",0.00265498473383778,"F","F","FF",5400
"634","124","116","124.116",0.00252223549714589,"F","M","MF",5400
"635","124","118","124.118",0.00265498473383778,"F","M","MF",5400
"636","124","119","124.119",0.00345148015398911,"F","M","MF",5400
"637","124","120","124.120",0.00205761316872428,"F","M","MF",5400
"638","124","121","124.121",0.0029868578255675,"F","M","MF",5400
"639","124","122","124.122",0.00278773397052967,"F","F","FF",5400
"640","124","123","124.123",0.00225673702376211,"F","F","FF",5400
"641","124","125","124.125",0.00292048320722156,"F","M","MF",5400
"642","124","126","124.126",0.00225673702376211,"F","M","MF",5400
"643","124","127","124.127",0.00192486393203239,"F","F","FF",5400
"644","124","129","124.129",0.00351785477233506,"F","M","MF",5400
"645","124","92","124.92",0.00258861011549184,"F","M","MF",5400
"646","124","93","124.93",0.00305323244391345,"F","M","MF",5400
"647","124","94","124.94",0.00258861011549184,"F","F","FF",5400
"648","124","95","124.95",0.00199123855037834,"F","F","FF",5400
"649","124","96","124.96",0.00212398778707022,"F","F","FF",5400
"650","124","97","124.97",0.00325235629895128,"F","F","FF",5400
"651","124","uk2","124.uk2",0.00212398778707022,"F","U",NA,5400
"652","125","103","125.103",0.00240150580904784,"M","F","MF",5400
"653","125","104","125.104",0.0035698059323684,"M","M","MM",5400
"654","125","105","125.105",0.00305056143311482,"M","F","MF",5400
"655","125","106","125.106",0.00311546699552152,"M","M","MM",5400
"656","125","107","125.107",0.00201207243460765,"M","F","MF",5400
"657","125","108","125.108",0.00129811124813396,"M","M","MM",5400
"658","125","109","125.109",0.00168754462257415,"M","M","MM",5400
"659","125","110","125.110",0.00142792237294736,"M","M","MM",5400
"660","125","111","125.111",0.00292075030830142,"M","M","MM",5400
"661","125","112","125.112",0.00214188355942104,"M","F","MF",5400
"662","125","113","125.113",0.00350490036996171,"M","M","MM",5400
"663","125","114","125.114",0.00233660024664114,"M","M","MM",5400
"664","125","115","125.115",0.00272603362108133,"M","F","MF",5400
"665","125","116","125.116",0.00298565587070812,"M","M","MM",5400
"666","125","118","125.118",0.00240150580904784,"M","M","MM",5400
"667","125","119","125.119",0.00201207243460765,"M","M","MM",5400
"668","125","120","125.120",0.00214188355942104,"M","M","MM",5400
"669","125","121","125.121",0.00181735574738755,"M","M","MM",5400
"670","125","122","125.122",0.00272603362108133,"M","F","MF",5400
"671","125","123","125.123",0.00337508924514831,"M","F","MF",5400
"672","125","124","125.124",0.00272603362108133,"M","F","MF",5400
"673","125","126","125.126",0.00214188355942104,"M","M","MM",5400
"674","125","127","125.127",0.00201207243460765,"M","F","MF",5400
"675","125","129","125.129",0.00220678912182774,"M","M","MM",5400
"676","125","92","125.92",0.00214188355942104,"M","M","MM",5400
"677","125","93","125.93",0.00266112805867463,"M","M","MM",5400
"678","125","94","125.94",0.00220678912182774,"M","F","MF",5400
"679","125","95","125.95",0.00285584474589472,"M","F","MF",5400
"680","125","96","125.96",0.00324527812033491,"M","F","MF",5400
"681","125","97","125.97",0.00240150580904784,"M","F","MF",5400
"682","125","uk2","125.uk2",0.00279093918348802,"M","U",NA,5400
"683","126","103","126.103",0.00268817204301075,"M","F","MF",5400
"684","126","104","126.104",0.00304187889077533,"M","M","MM",5400
"685","126","105","126.105",0.00268817204301075,"M","F","MF",5400
"686","126","106","126.106",0.00198075834748161,"M","M","MM",5400
"687","126","107","126.107",0.00346632710809281,"M","F","MF",5400
"688","126","108","126.108",0.00226372382569327,"M","M","MM",5400
"689","126","109","126.109",0.0029003961516695,"M","M","MM",5400
"690","126","110","126.110",0.00155631013016412,"M","M","MM",5400
"691","126","111","126.111",0.00275891341256367,"M","M","MM",5400
"692","126","112","126.112",0.00212224108658744,"M","F","MF",5400
"693","126","113","126.113",0.0029003961516695,"M","M","MM",5400
"694","126","114","126.114",0.00240520656479909,"M","M","MM",5400
"695","126","115","126.115",0.00148556876061121,"M","F","MF",5400
"696","126","116","126.116",0.00176853423882286,"M","M","MM",5400
"697","126","118","126.118",0.00297113752122241,"M","M","MM",5400
"698","126","119","126.119",0.00198075834748161,"M","M","MM",5400
"699","126","120","126.120",0.00268817204301075,"M","M","MM",5400
"700","126","121","126.121",0.00325410299943407,"M","M","MM",5400
"701","126","122","126.122",0.00261743067345784,"M","F","MF",5400
"702","126","123","126.123",0.00325410299943407,"M","F","MF",5400
"703","126","124","126.124",0.00233446519524618,"M","F","MF",5400
"704","126","125","126.125",0.00240520656479909,"M","M","MM",5400
"705","126","127","126.127",0.00247594793435201,"M","F","MF",5400
"706","126","129","126.129",0.00268817204301075,"M","M","MM",5400
"707","126","92","126.92",0.00297113752122241,"M","M","MM",5400
"708","126","93","126.93",0.00254668930390492,"M","M","MM",5400
"709","126","94","126.94",0.00325410299943407,"M","F","MF",5400
"710","126","95","126.95",0.00233446519524618,"M","F","MF",5400
"711","126","96","126.96",0.00226372382569327,"M","F","MF",5400
"712","126","97","126.97",0.00219298245614035,"M","F","MF",5400
"713","126","uk2","126.uk2",0.00240520656479909,"M","U",NA,5400
"714","127","103","127.103",0.00307952883208869,"F","F","FF",5400
"715","127","104","127.104",0.00384941104011086,"F","M","MF",5400
"716","127","105","127.105",0.00246362306567095,"F","F","FF",5400
"717","127","106","127.106",0.00207868196165987,"F","M","MF",5400
"718","127","107","127.107",0.00277157594887982,"F","F","FF",5400
"719","127","108","127.108",0.0026945877280776,"F","M","MF",5400
"720","127","109","127.109",0.00246362306567095,"F","M","MF",5400
"721","127","110","127.110",0.00161675263684656,"F","M","MF",5400
"722","127","111","127.111",0.00307952883208869,"F","M","MF",5400
"723","127","112","127.112",0.0026945877280776,"F","F","FF",5400
"724","127","113","127.113",0.00292555239048426,"F","M","MF",5400
"725","127","114","127.114",0.00230964662406652,"F","M","MF",5400
"726","127","115","127.115",0.00138578797443991,"F","F","FF",5400
"727","127","116","127.116",0.00307952883208869,"F","M","MF",5400
"728","127","118","127.118",0.00246362306567095,"F","M","MF",5400
"729","127","119","127.119",0.00292555239048426,"F","M","MF",5400
"730","127","120","127.120",0.00323350527369313,"F","M","MF",5400
"731","127","121","127.121",0.00246362306567095,"F","M","MF",5400
"732","127","122","127.122",0.00277157594887982,"F","F","FF",5400
"733","127","123","127.123",0.00307952883208869,"F","F","FF",5400
"734","127","124","127.124",0.00215567018246208,"F","F","FF",5400
"735","127","125","127.125",0.00254061128647317,"F","M","MF",5400
"736","127","126","127.126",0.00254061128647317,"F","M","MF",5400
"737","127","129","127.129",0.00169374085764878,"F","M","MF",5400
"738","127","92","127.92",0.00261759950727539,"F","M","MF",5400
"739","127","93","127.93",0.00284856416968204,"F","M","MF",5400
"740","127","94","127.94",0.0022326584032643,"F","F","FF",5400
"741","127","95","127.95",0.00307952883208869,"F","F","FF",5400
"742","127","96","127.96",0.00315651705289091,"F","F","FF",5400
"743","127","97","127.97",0.00277157594887982,"F","F","FF",5400
"744","127","uk2","127.uk2",0.00184771729925321,"F","U",NA,5400
"745","129","103","129.103",0.00206687827563298,"M","F","MF",5400
"746","129","104","129.104",0.00287886616963165,"M","M","MM",5400
"747","129","105","129.105",0.00243596368199601,"M","F","MF",5400
"748","129","106","129.106",0.00177160995054256,"M","M","MM",5400
"749","129","107","129.107",0.00295268325090426,"M","F","MF",5400
"750","129","108","129.108",0.00236214660072341,"M","M","MM",5400
"751","129","109","129.109",0.00221451243817819,"M","M","MM",5400
"752","129","110","129.110",0.00162397578799734,"M","M","MM",5400
"753","129","111","129.111",0.00199306119436037,"M","M","MM",5400
"754","129","112","129.112",0.00243596368199601,"M","F","MF",5400
"755","129","113","129.113",0.00302650033217687,"M","M","MM",5400
"756","129","114","129.114",0.0022883295194508,"M","M","MM",5400
"757","129","115","129.115",0.00324795157599469,"M","F","MF",5400
"758","129","116","129.116",0.00243596368199601,"M","M","MM",5400
"759","129","118","129.118",0.00199306119436037,"M","M","MM",5400
"760","129","119","129.119",0.00354321990108511,"M","M","MM",5400
"761","129","120","129.120",0.00250978076326862,"M","M","MM",5400
"762","129","121","129.121",0.00199306119436037,"M","M","MM",5400
"763","129","122","129.122",0.00243596368199601,"M","F","MF",5400
"764","129","123","129.123",0.00332176865726729,"M","F","MF",5400
"765","129","124","129.124",0.00361703698235772,"M","F","MF",5400
"766","129","125","129.125",0.00273123200708644,"M","M","MM",5400
"767","129","126","129.126",0.00280504908835905,"M","M","MM",5400
"768","129","127","129.127",0.00162397578799734,"M","F","MF",5400
"769","129","92","129.92",0.00287886616963165,"M","M","MM",5400
"770","129","93","129.93",0.00258359784454123,"M","M","MM",5400
"771","129","94","129.94",0.00391230530744814,"M","F","MF",5400
"772","129","95","129.95",0.00147634162545213,"M","F","MF",5400
"773","129","96","129.96",0.00140252454417952,"M","F","MF",5400
"774","129","97","129.97",0.00361703698235772,"M","F","MF",5400
"775","129","uk2","129.uk2",0.00258359784454123,"M","U",NA,5400
"776","92","103","92.103",0.00242649157864687,"M","F","MF",5400
"777","92","104","92.104",0.00264059377676277,"M","M","MM",5400
"778","92","105","92.105",0.00249785897801884,"M","F","MF",5400
"779","92","106","92.106",0.00292606337425064,"M","M","MM",5400
"780","92","107","92.107",0.00299743077362261,"M","F","MF",5400
"781","92","108","92.108",0.00214102198115901,"M","M","MM",5400
"782","92","109","92.109",0.00192691978304311,"M","M","MM",5400
"783","92","110","92.110",0.00178418498429917,"M","M","MM",5400
"784","92","111","92.111",0.00221238938053097,"M","M","MM",5400
"785","92","112","92.112",0.00264059377676277,"M","F","MF",5400
"786","92","113","92.113",0.00192691978304311,"M","M","MM",5400
"787","92","114","92.114",0.00185555238367114,"M","M","MM",5400
"788","92","115","92.115",0.00285469597487868,"M","F","MF",5400
"789","92","116","92.116",0.00199828718241507,"M","M","MM",5400
"790","92","118","92.118",0.00264059377676277,"M","M","MM",5400
"791","92","119","92.119",0.00264059377676277,"M","M","MM",5400
"792","92","120","92.120",0.00221238938053097,"M","M","MM",5400
"793","92","121","92.121",0.00264059377676277,"M","M","MM",5400
"794","92","122","92.122",0.00256922637739081,"M","F","MF",5400
"795","92","123","92.123",0.00299743077362261,"M","F","MF",5400
"796","92","124","92.124",0.00278332857550671,"M","F","MF",5400
"797","92","125","92.125",0.00242649157864687,"M","M","MM",5400
"798","92","126","92.126",0.00299743077362261,"M","M","MM",5400
"799","92","127","92.127",0.00242649157864687,"M","F","MF",5400
"800","92","129","92.129",0.00264059377676277,"M","M","MM",5400
"801","92","93","92.93",0.00221238938053097,"M","M","MM",5400
"802","92","94","92.94",0.00235512417927491,"M","F","MF",5400
"803","92","95","92.95",0.00199828718241507,"M","F","MF",5400
"804","92","96","92.96",0.00285469597487868,"M","F","MF",5400
"805","92","97","92.97",0.00214102198115901,"M","F","MF",5400
"806","92","uk2","92.uk2",0.00235512417927491,"M","U",NA,5400
"807","93","103","93.103",0.00187096774193548,"M","F","MF",5400
"808","93","104","93.104",0.0027741935483871,"M","M","MM",5400
"809","93","105","93.105",0.00206451612903226,"M","F","MF",5400
"810","93","106","93.106",0.00219354838709677,"M","M","MM",5400
"811","93","107","93.107",0.00335483870967742,"M","F","MF",5400
"812","93","108","93.108",0.00296774193548387,"M","M","MM",5400
"813","93","109","93.109",0.00206451612903226,"M","M","MM",5400
"814","93","110","93.110",0.00245161290322581,"M","M","MM",5400
"815","93","111","93.111",0.00212903225806452,"M","M","MM",5400
"816","93","112","93.112",0.0032258064516129,"M","F","MF",5400
"817","93","113","93.113",0.00193548387096774,"M","M","MM",5400
"818","93","114","93.114",0.00167741935483871,"M","M","MM",5400
"819","93","115","93.115",0.002,"M","F","MF",5400
"820","93","116","93.116",0.00303225806451613,"M","M","MM",5400
"821","93","118","93.118",0.0027741935483871,"M","M","MM",5400
"822","93","119","93.119",0.00238709677419355,"M","M","MM",5400
"823","93","120","93.120",0.00258064516129032,"M","M","MM",5400
"824","93","121","93.121",0.00354838709677419,"M","M","MM",5400
"825","93","122","93.122",0.00374193548387097,"M","F","MF",5400
"826","93","123","93.123",0.00348387096774194,"M","F","MF",5400
"827","93","124","93.124",0.00309677419354839,"M","F","MF",5400
"828","93","125","93.125",0.00296774193548387,"M","M","MM",5400
"829","93","126","93.126",0.00251612903225806,"M","M","MM",5400
"830","93","127","93.127",0.00238709677419355,"M","F","MF",5400
"831","93","129","93.129",0.00225806451612903,"M","M","MM",5400
"832","93","92","93.92",0.002,"M","M","MM",5400
"833","93","94","93.94",0.00225806451612903,"M","F","MF",5400
"834","93","95","93.95",0.00174193548387097,"M","F","MF",5400
"835","93","96","93.96",0.0027741935483871,"M","F","MF",5400
"836","93","97","93.97",0.00238709677419355,"M","F","MF",5400
"837","93","uk2","93.uk2",0.00129032258064516,"M","U",NA,5400
"838","94","103","94.103",0.00231876150855896,"F","F","FF",5400
"839","94","104","94.104",0.00197776716906499,"F","M","MF",5400
"840","94","105","94.105",0.00225056264066017,"F","F","FF",5400
"841","94","106","94.106",0.00177317056536862,"F","M","MF",5400
"842","94","107","94.107",0.00293255131964809,"F","F","FF",5400
"843","94","108","94.108",0.00231876150855896,"F","M","MF",5400
"844","94","109","94.109",0.00170497169746982,"F","M","MF",5400
"845","94","110","94.110",0.00211416490486258,"F","M","MF",5400
"846","94","111","94.111",0.00225056264066017,"F","M","MF",5400
"847","94","112","94.112",0.00177317056536862,"F","F","FF",5400
"848","94","113","94.113",0.00279615358385051,"F","M","MF",5400
"849","94","114","94.114",0.00245515924435654,"F","M","MF",5400
"850","94","115","94.115",0.00238696037645775,"F","F","FF",5400
"851","94","116","94.116",0.00259155698015413,"F","M","MF",5400
"852","94","118","94.118",0.00211416490486258,"F","M","MF",5400
"853","94","119","94.119",0.00279615358385051,"F","M","MF",5400
"854","94","120","94.120",0.00272795471595172,"F","M","MF",5400
"855","94","121","94.121",0.00265975584805292,"F","M","MF",5400
"856","94","122","94.122",0.00279615358385051,"F","F","FF",5400
"857","94","123","94.123",0.00279615358385051,"F","F","FF",5400
"858","94","124","94.124",0.00252335811225534,"F","F","FF",5400
"859","94","125","94.125",0.00231876150855896,"F","M","MF",5400
"860","94","126","94.126",0.00320534679124327,"F","M","MF",5400
"861","94","127","94.127",0.00170497169746982,"F","F","FF",5400
"862","94","129","94.129",0.00347814226283844,"F","M","MF",5400
"863","94","92","94.92",0.00231876150855896,"F","M","MF",5400
"864","94","93","94.93",0.00204596603696379,"F","M","MF",5400
"865","94","95","94.95",0.00265975584805292,"F","F","FF",5400
"866","94","96","94.96",0.0019095683011662,"F","F","FF",5400
"867","94","97","94.97",0.00238696037645775,"F","F","FF",5400
"868","94","uk2","94.uk2",0.00265975584805292,"F","U",NA,5400
"869","95","103","95.103",0.00328290037111048,"F","F","FF",5400
"870","95","104","95.104",0.00349700256922638,"F","M","MF",5400
"871","95","105","95.105",0.00292606337425064,"F","F","FF",5400
"872","95","106","95.106",0.000856408792463603,"F","M","MF",5400
"873","95","107","95.107",0.00371110476734228,"F","F","FF",5400
"874","95","108","95.108",0.00256922637739081,"F","M","MF",5400
"875","95","109","95.109",0.00171281758492721,"F","M","MF",5400
"876","95","110","95.110",0.00249785897801884,"F","M","MF",5400
"877","95","111","95.111",0.00199828718241507,"F","M","MF",5400
"878","95","112","95.112",0.00164145018555524,"F","F","FF",5400
"879","95","113","95.113",0.00363973736797031,"F","M","MF",5400
"880","95","114","95.114",0.00356836996859834,"F","M","MF",5400
"881","95","115","95.115",0.00285469597487868,"F","F","FF",5400
"882","95","116","95.116",0.00242649157864687,"F","M","MF",5400
"883","95","118","95.118",0.00264059377676277,"F","M","MF",5400
"884","95","119","95.119",0.00242649157864687,"F","M","MF",5400
"885","95","120","95.120",0.00328290037111048,"F","M","MF",5400
"886","95","121","95.121",0.00249785897801884,"F","M","MF",5400
"887","95","122","95.122",0.00285469597487868,"F","F","FF",5400
"888","95","123","95.123",0.00242649157864687,"F","F","FF",5400
"889","95","124","95.124",0.00228375677990294,"F","F","FF",5400
"890","95","125","95.125",0.00335426777048244,"F","M","MF",5400
"891","95","126","95.126",0.00242649157864687,"F","M","MF",5400
"892","95","127","95.127",0.00271196117613474,"F","F","FF",5400
"893","95","129","95.129",0.00142734798743934,"F","M","MF",5400
"894","95","92","95.92",0.00214102198115901,"F","M","MF",5400
"895","95","93","95.93",0.00192691978304311,"F","M","MF",5400
"896","95","94","95.94",0.00278332857550671,"F","F","FF",5400
"897","95","96","95.96",0.00264059377676277,"F","F","FF",5400
